drug_a,drug_b,cell_line,synergy
5311,2733525,T47D,-58
5311,5394,COLO-205,-58
5311,60749,KM12,-58
5311,3011155,IGROV-1,-58
5311,3011155,SN12C,-58
5311,2662,SF539,-58
60953,163659,MDA-MB-231,-58
60953,3657,SF295,-58
60953,4211,HCC2998,-58
60953,241902,SN12C,-58
60953,249332,BT-549,-58
60953,3011155,TK10,-58
60953,2187,HL-60,-58
60953,644241,KM12,-58
11683,135413520,OVCAR-5,-58
11683,135413520,T47D,-58
104741,9444,HOP-92,-58
104741,9444,OVCAR-3,-58
104741,2733525,CCRF-CEM,-58
104741,119182,ACHN,-58
104741,60953,HCT-116,-58
104741,3062316,MCF7,-58
104741,9941095,HT-29,-58
104741,5329102,786-0,-58
104741,5329102,RPMI-8226,-58
2187,5394,DU-145,-58
2187,60749,MDA-MB-231,-58
2187,6252,SF295,-58
2187,5453,SR,-58
2187,104842,HL-60,-58
2187,5311,ACHN,-58
2187,3902,IGROV-1,-58
2187,3062316,DU-145,-58
2187,3062316,HCT-116,-58
2187,123596,ACHN,-58
2187,5329102,HCT-116,-58
2662,3902,IGROV-1,-58
68740,20279,SF295,-58
68740,444795,ACHN,-58
68740,444795,LOXIMVI,-58
68740,5394,T47D,-58
68740,3011155,A549,-58
68740,3902,UACC-62,-58
68740,2662,UACC-62,-58
3062316,20279,OVCAR-3,-58
3062316,444795,LOXIMVI,-58
3062316,426756,OVCAR-5,-58
3062316,457193,U251,-58
3062316,457193,UACC-257,-58
3062316,119182,HT-29,-58
6442177,5394,HL-60,-58
6442177,60749,LOXIMVI,-58
6442177,6252,HCC2998,-58
6442177,123596,SW620,-58
6442177,644241,NCI-H226,-58
126941,9444,HCT-15,-58
126941,104842,SW620,-58
126941,9941095,LOXIMVI,-58
126941,5329102,EKVX,-58
123596,444795,BT-549,-58
123596,426756,A498,-58
123596,457193,HCT-15,-58
123596,249332,HCT-15,-58
123596,3902,TK10,-58
9941095,9444,Hs-578-T,-58
9941095,119182,SK-MEL-28,-58
9941095,123596,OVCAR-4,-58
644241,77082,SF295,-58
644241,77082,TK10,-58
644241,2733525,CCRF-CEM,-58
644241,2733525,SK-OV-3,-58
644241,163659,SNB75,-58
644241,4211,SK-OV-3,-58
644241,3902,SW620,-58
644241,126941,LOXIMVI,-58
644241,126941,SF539,-58
644241,123596,COLO-205,-58
406563,657237,CCRF-CEM,-58
406563,657237,U251,-58
406563,5790,MDA-MB-468,-58
406563,119182,KM12,-58
406563,104842,NCI-H226,-58
406563,60953,786-0,-58
406563,60953,A549,-58
406563,123596,Hs-578-T,-58
406563,9941095,HOP-92,-58
2478,444795,BT-549,-58
2478,72466,OVCAR-5,-58
2478,163659,CAKI-1,-58
2478,454216,RPMI-8226,-58
2478,5790,SN12C,-58
2478,457193,OVCAR-8,-58
2478,5394,HCT-15,-58
2478,4211,SF295,-58
2478,119182,HOP-62,-58
2478,104842,OVCAR-5,-58
2478,249332,PC-3,-58
2478,667490,COLO-205,-58
5329102,9444,IGROV-1,-58
5329102,20279,T47D,-58
5329102,5394,A498,-58
5329102,119182,Hs-578-T,-58
5329102,3902,HT-29,-58
5329102,6442177,U251,-58
5329102,644241,SF539,-58
5329102,644241,U031,-58
2723601,452548,HCT-116,-58
2723601,2123,CAKI-1,-58
2723601,2123,HCT-15,-58
2723601,36462,CAKI-1,-58
2723601,36462,MDA-MB-231,-58
2723601,4212,786-0,-58
2723601,4212,HCT-116,-58
2723601,2708,NCI-H522,-58
2723601,11683,IGROV-1,-58
5352062,657237,HL-60,-58
5352062,5394,HCC2998,-58
5352062,644241,HT-29,-58
148121,20279,NCI-H23,-58
148121,426756,HOP-62,-58
148121,457193,HCT-116,-58
148121,6252,COLO-205,-58
148121,6252,TK10,-58
148121,3062316,NCI-H23,-58
148121,6442177,HCC2998,-58
148121,9941095,SN12C,-58
9703,20279,NCI-H522,-58
3950,452548,OVCAR-4,-58
3950,71384,DU-145,-58
3950,71384,SF539,-58
3950,216326,U031,-58
3950,62770,ACHN,-58
3950,62770,CCRF-CEM,-58
3950,5799,OVCAR-4,-58
3950,5799,SK-MEL-5,-58
62770,71384,SN12C,-58
62770,216326,LOXIMVI,-58
62770,216326,RPMI-8226,-58
29327,9444,K-562,-58
29327,36314,MDA-MB-468,-58
29327,36314,TK10,-58
29327,2733525,OVCAR-3,-58
29327,2733525,RPMI-8226,-58
29327,5790,HOP-62,-58
29327,5394,HOP-62,-58
29327,119182,HOP-62,-58
29327,60749,MDA-MB-468,-58
29327,249332,TK10,-58
29327,5935,EKVX,-58
460612,452548,COLO-205,-58
460612,36462,HT-29,-58
460612,36462,UACC-257,-58
460612,135398738,SNB75,-58
460612,45055483,MDA-MB-231,-58
460612,60198,SNB75,-58
5799,60749,CAKI-1,-58
5799,148124,SF268,-58
5799,6252,MDA-MB-468,-58
5799,123596,LOXIMVI,-58
5799,123596,NCI-H322M,-58
3690,9444,RXF393,-57
3690,20279,SK-OV-3,-57
3690,657237,SK-OV-3,-57
3690,444795,HOP-92,-57
3690,457193,U251,-57
3690,148124,SF539,-57
3690,667490,OVCAR-8,-57
657237,3902,OVCAR-4,-57
444795,657237,COLO-205,-57
444795,249332,LOXIMVI,-57
443939,657237,HOP-92,-57
443939,657237,OVCAR-8,-57
443939,5790,NCI-H322M,-57
443939,5790,UACC-257,-57
443939,60749,HCT-116,-57
443939,6252,OVCAR-8,-57
443939,249332,UACC-257,-57
443939,3011155,A498,-57
443939,6442177,OVCAR-8,-57
443939,9941095,NCI-H226,-57
443939,5329102,SNB75,-57
72466,20279,HCT-116,-57
72466,444795,KM12,-57
72466,36314,NCI-H23,-57
72466,6252,SK-MEL-2,-57
72466,2662,COLO-205,-57
72466,9941095,HCT-116,-57
36314,3011155,LOXIMVI,-57
451668,657237,EKVX,-57
451668,657237,HT-29,-57
451668,36314,SK-MEL-5,-57
451668,126941,CAKI-1,-57
451668,5935,EKVX,-57
2123,452548,HCC2998,-57
2123,452548,SF295,-57
2123,443939,DU-145,-57
2123,36462,786-0,-57
2123,4212,A498,-57
2123,135398738,CAKI-1,-57
2123,135413520,SN12C,-57
2123,135413520,SW620,-57
77082,20279,OVCAR-3,-57
77082,20279,SK-MEL-28,-57
77082,444795,SK-MEL-5,-57
77082,5311,U251,-57
77082,2662,HCT-116,-57
77082,123596,NCI-H322M,-57
77082,9941095,KM12,-57
135401907,9444,EKVX,-57
135401907,20279,HL-60,-57
135401907,20279,NCI-H226,-57
135401907,77082,HCC2998,-57
135401907,454216,SNB75,-57
135401907,457193,K-562,-57
135401907,241902,COLO-205,-57
135401907,104842,HOP-62,-57
135401907,249332,NCI-H23,-57
135401907,5935,MDA-MB-468,-57
36462,443939,OVCAR-3,-57
36462,135413520,BT-549,-57
6239,20279,CAKI-1,-57
6239,444795,U031,-57
6239,72466,DU-145,-57
6239,72466,OVCAR-8,-57
6239,36314,OVCAR-8,-57
6239,5790,CCRF-CEM,-57
6239,457193,DU-145,-57
6239,148124,786-0,-57
6239,5453,HCT-116,-57
6239,249332,SK-OV-3,-57
6239,5935,SF295,-57
6239,5799,HCT-15,-57
6239,5799,OVCAR-3,-57
71384,45055483,SF295,-57
2733525,20279,M14,-57
2733525,657237,A498,-57
123608,20279,OVCAR-3,-57
123608,657237,DU-145,-57
123608,443939,SF268,-57
123608,77082,M14,-57
123608,5284616,BT-549,-57
123608,457193,SR,-57
123608,126941,SK-OV-3,-57
123608,667490,EKVX,-57
3385,452548,COLO-205,-57
3385,452548,MCF7,-57
3385,443939,HOP-92,-57
3385,4212,MDA-MB-231,-57
3385,4212,SF539,-57
3385,62770,BT-549,-57
439693,9444,LOXIMVI,-57
439693,20279,M14,-57
439693,5790,K-562,-57
439693,249332,KM12,-57
5284616,77082,KM12,-57
5284616,3657,T47D,-57
5284616,5394,A549,-57
5284616,241902,TK10,-57
5284616,126941,ACHN,-57
5284616,123596,A549,-57
5284616,123596,Hs-578-T,-57
5284616,644241,Hs-578-T,-57
426756,5790,HOP-92,-57
426756,249332,NCI-H23,-57
426756,2662,A498,-57
163659,123596,LOXIMVI,-57
454216,2733525,ACHN,-57
454216,426756,IGROV-1,-57
454216,5352062,NCI-H226,-57
4842,444795,SR,-57
4842,77082,HOP-62,-57
4842,454216,UACC-257,-57
4842,241902,EKVX,-57
4842,667490,HCT-15,-57
2907,20279,ACHN,-57
2907,444795,COLO-205,-57
2907,36314,UACC-62,-57
2907,77082,COLO-205,-57
2907,5284616,DU-145,-57
2907,119182,NCI-H322M,-57
2907,5453,A498,-57
2907,126941,MCF7,-57
2907,5799,K-562,-57
9887053,20279,SK-OV-3,-57
9887053,657237,KM12,-57
9887053,5790,A498,-57
5746,9444,IGROV-1,-57
5746,77082,KM12,-57
5746,457193,NCI-H522,-57
5746,241902,T47D,-57
5746,104842,Hs-578-T,-57
5746,126941,A549,-57
5746,5935,BT-549,-57
5790,5453,Hs-578-T,-57
5790,126941,MCF7,-57
4212,135413520,SK-OV-3,-57
2141,5284616,OVCAR-3,-57
2141,5284616,SK-MEL-28,-57
2141,5284616,UACC-257,-57
2141,5394,OVCAR-3,-57
2141,5394,SK-MEL-28,-57
2141,119182,NCI-H322M,-57
2141,148124,SF539,-57
2141,6252,UACC-62,-57
2141,5935,SK-OV-3,-57
2708,452548,HOP-92,-57
2708,452548,PC-3,-57
2708,452548,RXF393,-57
2708,2123,TK10,-57
2708,71384,RXF393,-57
2708,3385,HCT-15,-57
2708,11683,COLO-205,-57
2708,216326,OVCAR-4,-57
2708,62770,Hs-578-T,-57
2708,460612,A498,-57
2708,460612,COLO-205,-57
2708,460612,IGROV-1,-57
3657,657237,COLO-205,-57
3657,657237,HOP-62,-57
3657,444795,U251,-57
3657,2733525,Hs-578-T,-57
3657,426756,MOLT-4,-57
3657,104842,A498,-57
3657,2662,SK-OV-3,-57
3657,6442177,HCT-116,-57
3657,123596,NCI-H23,-57
6194,36462,ACHN,-57
6194,36462,NCI-H522,-57
6194,45055483,T47D,-57
6194,135413520,COLO-205,-57
6194,135413520,SN12C,-57
5394,20279,NCI-H226,-57
5394,657237,786-0,-57
5394,657237,CCRF-CEM,-57
5394,5790,U251,-57
5394,6252,NCI-H322M,-57
5394,249332,T47D,-57
57469,657237,NCI-H522,-57
57469,657237,UACC-62,-57
57469,444795,HCT-116,-57
57469,72466,SF539,-57
57469,2733525,HCT-15,-57
57469,457193,786-0,-57
57469,5394,UACC-257,-57
57469,241902,SF268,-57
57469,5453,MCF7,-57
57469,5799,RPMI-8226,-57
4211,36314,OVCAR-3,-57
4211,5284616,RPMI-8226,-57
4211,5394,NCI-H226,-57
4211,119182,NCI-H322M,-57
4211,148124,TK10,-57
4211,5453,A549,-57
4211,5453,HCT-15,-57
4211,2662,EKVX,-57
4211,6442177,SF268,-57
4211,123596,UACC-62,-57
4211,644241,M14,-57
4211,644241,OVCAR-3,-57
4211,644241,OVCAR-4,-57
4211,5329102,SNB75,-57
2578,657237,OVCAR-5,-57
2578,148124,A498,-57
135398738,4212,IGROV-1,-57
135398738,4212,TK10,-57
135398738,4212,UACC-257,-57
135398738,45055483,NCI-H226,-57
135398738,3950,NCI-H522,-57
135398738,3950,RPMI-8226,-57
135398738,3950,SF539,-57
135398738,3950,SK-OV-3,-57
4114,119182,M14,-57
4114,5453,DU-145,-57
4114,249332,MCF7,-57
4114,667490,ACHN,-57
4114,5935,SN12C,-57
241902,36314,SR,-57
241902,426756,SW620,-57
241902,426756,U251,-57
241902,5394,NCI-H226,-57
241902,5453,SK-OV-3,-57
241902,3902,HCT-116,-57
241902,3062316,DU-145,-57
241902,3062316,MDA-MB-231,-57
241902,6442177,HCT-15,-57
241902,6442177,M14,-57
241902,6442177,SK-OV-3,-57
241902,123596,SN12C,-57
241902,5352062,MDA-MB-468,-57
119182,444795,CCRF-CEM,-57
119182,77082,PC-3,-57
119182,2733525,T47D,-57
119182,2733525,TK10,-57
119182,163659,RPMI-8226,-57
119182,457193,BT-549,-57
119182,3657,SF539,-57
119182,5394,MCF7,-57
119182,4211,K-562,-57
119182,4211,MDA-MB-468,-57
119182,249332,SW620,-57
45055483,60198,OVCAR-3,-57
60699,60749,COLO-205,-57
60699,6252,RPMI-8226,-57
60699,5935,A498,-57
60749,657237,Hs-578-T,-57
60749,2733525,DU-145,-57
60749,2733525,RXF393,-57
60749,5394,NCI-H522,-57
60749,119182,TK10,-57
60749,3011155,A549,-57
60749,3011155,U251,-57
60749,3902,KM12,-57
60749,2662,SNB75,-57
148124,657237,BT-549,-57
148124,241902,SF268,-57
148124,60749,SNB75,-57
148124,60953,HCT-116,-57
148124,60953,T47D,-57
148124,3902,BT-549,-57
6252,457193,COLO-205,-57
6252,2662,LOXIMVI,-57
5453,126941,CCRF-CEM,-57
5453,126941,OVCAR-3,-57
5426,9444,EKVX,-57
5426,9444,HCT-15,-57
5426,20279,SF268,-57
5426,454216,OVCAR-8,-57
5426,4211,SF539,-57
5426,5453,HCT-15,-57
104842,5790,SK-MEL-28,-57
104842,119182,K-562,-57
104842,119182,MDA-MB-231,-57
104842,148124,HCT-116,-57
104842,2187,NCI-H226,-57
104842,123596,COLO-205,-57
104842,644241,NCI-H226,-57
249332,6252,M14,-57
387447,9444,UACC-257,-57
387447,60749,KM12,-57
387447,104842,KM12,-57
387447,249332,NCI-H522,-57
387447,667490,MCF7,-57
387447,5799,NCI-H522,-57
3011155,20279,ACHN,-57
3011155,241902,SK-OV-3,-57
3011155,2187,EKVX,-57
3011155,2662,K-562,-57
3011155,667490,A549,-57
3011155,667490,SN12C,-57
3011155,667490,U251,-57
135413520,123631,ACHN,-57
135413520,5799,MCF7,-57
5311,20279,HT-29,-57
5311,426756,SF539,-57
5311,457193,UACC-257,-57
5311,5394,DU-145,-57
5311,119182,PC-3,-57
5311,119182,T47D,-57
5311,104842,HCT-116,-57
5311,3011155,OVCAR-4,-57
60953,77082,ACHN,-57
60953,163659,SN12C,-57
60953,5790,MDA-MB-231,-57
60953,5394,U251,-57
60953,241902,K-562,-57
60953,667490,SK-OV-3,-57
60198,216326,HCT-116,-57
11683,45055483,SNB75,-57
11683,135413520,SK-OV-3,-57
11683,5799,NCI-H226,-57
123631,216326,SNB75,-57
104741,426756,OVCAR-8,-57
104741,5790,NCI-H23,-57
104741,5394,BT-549,-57
104741,5394,T47D,-57
104741,5453,HOP-92,-57
104741,104842,A498,-57
2187,20279,SF295,-57
2187,2733525,SF295,-57
2187,60749,HCT-116,-57
2187,60749,U251,-57
2187,5453,A498,-57
2187,60953,K-562,-57
2187,60953,TK10,-57
2187,3902,HT-29,-57
2187,123596,TK10,-57
2187,9941095,U031,-57
2187,5352062,HCT-116,-57
68740,9444,LOXIMVI,-57
68740,657237,EKVX,-57
68740,444795,DU-145,-57
68740,444795,RXF393,-57
68740,2733525,K-562,-57
68740,5790,RPMI-8226,-57
68740,249332,SR,-57
68740,3011155,ACHN,-57
68740,2662,ACHN,-57
3062316,5394,UACC-62,-57
3062316,6252,OVCAR-5,-57
6442177,444795,T47D,-57
6442177,5284616,HT-29,-57
6442177,5284616,T47D,-57
6442177,60749,K-562,-57
6442177,644241,SNB75,-57
6442177,5352062,K-562,-57
126941,457193,Hs-578-T,-57
126941,104842,SN12C,-57
126941,5329102,HT-29,-57
123596,20279,PC-3,-57
123596,657237,HCT-116,-57
123596,444795,M14,-57
123596,444795,PC-3,-57
123596,5790,OVCAR-5,-57
123596,5453,HCT-15,-57
123596,5453,LOXIMVI,-57
9941095,5394,A549,-57
9941095,119182,U251,-57
9941095,6252,U251,-57
9941095,5311,OVCAR-3,-57
9941095,5311,T47D,-57
9941095,60953,DU-145,-57
9941095,2662,A498,-57
9941095,2662,HCT-116,-57
9941095,6442177,NCI-H522,-57
644241,77082,SNB75,-57
644241,77082,SW620,-57
644241,163659,HCC2998,-57
644241,2187,SF268,-57
406563,20279,SK-OV-3,-57
406563,657237,HT-29,-57
406563,426756,MDA-MB-468,-57
406563,5394,A549,-57
406563,5394,HCT-116,-57
406563,60749,SF539,-57
406563,249332,A549,-57
406563,5311,HCT-116,-57
406563,3902,OVCAR-3,-57
406563,5329102,TK10,-57
406563,5352062,SNB75,-57
406563,5352062,TK10,-57
2478,20279,IGROV-1,-57
2478,20279,NCI-H226,-57
2478,5284616,MCF7,-57
2478,5790,TK10,-57
2478,60749,EKVX,-57
2478,148124,SN12C,-57
2478,6252,RPMI-8226,-57
2478,249332,EKVX,-57
2478,5799,IGROV-1,-57
5329102,9444,PC-3,-57
5329102,657237,LOXIMVI,-57
5329102,457193,OVCAR-5,-57
5329102,60749,KM12,-57
2723601,2123,BT-549,-57
2723601,36462,EKVX,-57
2723601,135398738,KM12,-57
2723601,60198,COLO-205,-57
2723601,460612,SK-MEL-28,-57
2723601,460612,SN12C,-57
2723601,5799,NCI-H522,-57
5352062,36314,MDA-MB-468,-57
5352062,5284616,HCC2998,-57
5352062,5790,OVCAR-8,-57
5352062,5790,SNB75,-57
5352062,60953,HT-29,-57
148121,657237,A498,-57
148121,36314,HT-29,-57
148121,5790,HT-29,-57
148121,3011155,SF268,-57
148121,5329102,NCI-H226,-57
148121,5352062,M14,-57
9703,20279,CCRF-CEM,-57
9703,20279,KM12,-57
9703,657237,MDA-MB-468,-57
9703,444795,HOP-92,-57
9703,72466,CCRF-CEM,-57
9703,72466,UACC-257,-57
9703,5284616,OVCAR-3,-57
9703,163659,SF539,-57
9703,5790,MCF7,-57
9703,3657,EKVX,-57
9703,5394,DU-145,-57
9703,119182,MCF7,-57
9703,60749,HT-29,-57
9703,60749,MDA-MB-468,-57
9703,60749,MOLT-4,-57
9703,5453,TK10,-57
9703,667490,786-0,-57
9703,667490,HOP-92,-57
9703,667490,SK-MEL-28,-57
3950,135413520,SF295,-57
62770,135413520,SK-OV-3,-57
62770,216326,HL-60,-57
29327,657237,BT-549,-57
29327,444795,EKVX,-57
29327,5284616,SK-MEL-5,-57
29327,454216,HL-60,-57
29327,241902,MDA-MB-468,-57
29327,60749,NCI-H226,-57
29327,126941,BT-549,-57
29327,126941,SK-MEL-5,-57
29327,667490,OVCAR-4,-57
460612,36462,Hs-578-T,-57
460612,71384,786-0,-57
460612,71384,LOXIMVI,-57
460612,3385,HOP-92,-57
460612,45055483,OVCAR-5,-57
460612,11683,MCF7,-57
5799,20279,K-562,-57
5799,5284616,U031,-57
5799,119182,RPMI-8226,-57
5799,2662,PC-3,-57
5799,123596,PC-3,-57
5799,9941095,MDA-MB-231,-57
5799,5329102,T47D,-57
9444,657237,RXF393,-56
9444,2733525,TK10,-56
9444,119182,TK10,-56
9444,148124,OVCAR-8,-56
9444,3011155,SF268,-56
9444,60953,PC-3,-56
9444,3902,A549,-56
9444,2662,U031,-56
9444,5352062,OVCAR-8,-56
20279,457193,HOP-92,-56
3690,5790,OVCAR-4,-56
3690,5394,HCC2998,-56
3690,5453,M14,-56
3690,249332,LOXIMVI,-56
3690,667490,ACHN,-56
3690,5935,NCI-H522,-56
3690,5799,NCI-H23,-56
657237,457193,PC-3,-56
657237,457193,RXF393,-56
657237,2662,BT-549,-56
657237,126941,CCRF-CEM,-56
657237,126941,LOXIMVI,-56
444795,5790,HCT-15,-56
444795,6252,SK-MEL-5,-56
444795,6252,U251,-56
444795,249332,T47D,-56
452548,135413520,MDA-MB-231,-56
443939,426756,NCI-H322M,-56
443939,60749,MDA-MB-468,-56
443939,249332,RPMI-8226,-56
443939,249332,T47D,-56
443939,3062316,SN12C,-56
72466,444795,786-0,-56
72466,426756,T47D,-56
72466,2662,SF268,-56
72466,123596,HCC2998,-56
72466,9941095,OVCAR-3,-56
72466,9941095,OVCAR-5,-56
36314,644241,OVCAR-4,-56
451668,9444,SN12C,-56
451668,72466,OVCAR-4,-56
451668,36314,NCI-H322M,-56
451668,5790,HL-60,-56
451668,3657,TK10,-56
451668,5394,SK-MEL-5,-56
451668,5394,U251,-56
451668,60749,U251,-56
451668,148124,HOP-62,-56
2123,36462,SK-OV-3,-56
2123,3385,CCRF-CEM,-56
2123,135398738,NCI-H522,-56
2123,135398738,SF539,-56
2123,45055483,ACHN,-56
2123,45055483,U031,-56
2123,60198,UACC-257,-56
77082,657237,T47D,-56
77082,2733525,SF295,-56
77082,6252,RPMI-8226,-56
77082,5453,M14,-56
77082,2662,DU-145,-56
77082,5352062,NCI-H322M,-56
135401907,657237,DU-145,-56
135401907,444795,SF295,-56
135401907,72466,NCI-H322M,-56
135401907,36314,MOLT-4,-56
135401907,163659,DU-145,-56
135401907,119182,PC-3,-56
135401907,6252,RPMI-8226,-56
135401907,5453,HOP-92,-56
135401907,104842,NCI-H322M,-56
135401907,249332,A549,-56
135401907,249332,COLO-205,-56
135401907,5935,UACC-257,-56
6239,457193,OVCAR-5,-56
6239,457193,SF295,-56
6239,60749,KM12,-56
6239,148124,MOLT-4,-56
6239,6252,HCC2998,-56
6239,5935,SF539,-56
6239,5799,SNB75,-56
2733525,657237,ACHN,-56
2733525,657237,OVCAR-4,-56
2733525,3902,MOLT-4,-56
2733525,126941,BT-549,-56
123608,2733525,A549,-56
123608,5284616,K-562,-56
123608,5790,OVCAR-3,-56
123608,457193,IGROV-1,-56
123608,457193,SF295,-56
123608,119182,EKVX,-56
123608,5453,SR,-56
123608,249332,UACC-257,-56
3385,452548,OVCAR-5,-56
3385,4212,786-0,-56
3385,3950,K-562,-56
3385,5799,TK10,-56
439693,20279,U251,-56
439693,657237,SF539,-56
439693,148124,MOLT-4,-56
439693,249332,786-0,-56
5284616,77082,HL-60,-56
5284616,2733525,HCT-116,-56
5284616,241902,T47D,-56
5284616,119182,IGROV-1,-56
5284616,60953,A498,-56
426756,5790,TK10,-56
426756,6252,HOP-92,-56
163659,457193,TK10,-56
163659,249332,LOXIMVI,-56
454216,20279,TK10,-56
454216,657237,TK10,-56
454216,104842,MDA-MB-468,-56
454216,2662,NCI-H226,-56
454216,123596,SN12C,-56
454216,5352062,MDA-MB-468,-56
4842,20279,T47D,-56
4842,657237,NCI-H322M,-56
4842,2733525,SK-MEL-5,-56
4842,5284616,UACC-257,-56
4842,457193,SK-MEL-28,-56
4842,60749,Hs-578-T,-56
4842,60749,OVCAR-8,-56
4842,5799,HOP-92,-56
2907,444795,EKVX,-56
2907,5284616,SR,-56
2907,5790,SF268,-56
2907,3657,SK-OV-3,-56
2907,119182,NCI-H522,-56
2907,667490,T47D,-56
2907,5799,ACHN,-56
9887053,9444,SF295,-56
9887053,126941,LOXIMVI,-56
5746,9444,A549,-56
5746,657237,BT-549,-56
5746,657237,NCI-H322M,-56
5746,657237,PC-3,-56
5746,657237,SF295,-56
5746,5284616,LOXIMVI,-56
5746,5284616,NCI-H23,-56
5746,5394,HCT-116,-56
5746,119182,IGROV-1,-56
5746,104842,KM12,-56
5746,249332,SF268,-56
5790,5453,HOP-92,-56
5790,5453,TK10,-56
5790,2662,HCT-116,-56
2141,20279,A498,-56
2141,657237,SF539,-56
2141,5790,UACC-62,-56
2141,148124,OVCAR-5,-56
2141,104842,NCI-H322M,-56
2141,104842,SF539,-56
2141,126941,SK-OV-3,-56
2141,126941,T47D,-56
2141,667490,HT-29,-56
2141,5799,HCT-15,-56
2141,5799,SF268,-56
2708,452548,KM12,-56
2708,443939,HCT-116,-56
2708,36462,HOP-92,-56
2708,3385,COLO-205,-56
2708,45055483,CAKI-1,-56
3657,657237,A549,-56
3657,5394,KM12,-56
3657,3902,PC-3,-56
3657,3902,SR,-56
3657,2662,M14,-56
3657,2662,OVCAR-4,-56
3657,2662,SK-MEL-28,-56
3657,3062316,Hs-578-T,-56
3657,9941095,OVCAR-5,-56
3657,5352062,TK10,-56
6194,452548,MCF7,-56
6194,11683,HT-29,-56
6194,11683,KM12,-56
6194,11683,NCI-H23,-56
6194,11683,SF539,-56
6194,5799,MCF7,-56
5394,657237,RXF393,-56
5394,444795,SK-MEL-28,-56
5394,426756,A549,-56
5394,457193,NCI-H322M,-56
57469,72466,HCT-15,-56
57469,2733525,PC-3,-56
57469,163659,IGROV-1,-56
57469,4211,KM12,-56
57469,60749,HCT-15,-56
57469,148124,COLO-205,-56
57469,249332,SK-MEL-5,-56
4211,20279,HCT-116,-56
4211,5284616,MOLT-4,-56
4211,5394,SK-OV-3,-56
4211,119182,COLO-205,-56
4211,119182,T47D,-56
4211,3011155,MDA-MB-468,-56
4211,644241,OVCAR-8,-56
4211,644241,UACC-257,-56
4211,5329102,MOLT-4,-56
2578,20279,SK-OV-3,-56
2578,72466,OVCAR-5,-56
2578,36314,OVCAR-3,-56
2578,36314,SK-MEL-5,-56
2578,5790,UACC-62,-56
2578,457193,PC-3,-56
2578,148124,UACC-257,-56
135398738,452548,U251,-56
135398738,4212,SK-MEL-2,-56
135398738,45055483,M14,-56
135398738,216326,NCI-H322M,-56
135398738,3950,SF268,-56
135398738,62770,T47D,-56
4114,36314,ACHN,-56
4114,5394,SF268,-56
4114,241902,SF539,-56
4114,60749,HT-29,-56
4114,126941,NCI-H522,-56
4114,5935,A498,-56
241902,36314,U251,-56
241902,5284616,KM12,-56
241902,5790,MCF7,-56
241902,457193,MDA-MB-231,-56
241902,2662,HL-60,-56
119182,444795,OVCAR-3,-56
119182,77082,NCI-H522,-56
119182,2733525,RXF393,-56
119182,163659,SNB75,-56
119182,5394,NCI-H23,-56
119182,60953,HCT-116,-56
119182,2662,IGROV-1,-56
119182,667490,BT-549,-56
60699,9444,OVCAR-5,-56
60699,457193,HCC2998,-56
60699,60749,786-0,-56
60699,60749,HCT-15,-56
60699,126941,KM12,-56
60749,5790,U251,-56
60749,457193,UACC-257,-56
60749,3657,RXF393,-56
60749,3011155,MCF7,-56
60749,60953,SW620,-56
148124,20279,CCRF-CEM,-56
148124,20279,SF539,-56
148124,3011155,SK-MEL-5,-56
148124,2187,NCI-H226,-56
6252,5790,MDA-MB-231,-56
6252,5453,EKVX,-56
6252,126941,BT-549,-56
5453,3902,PC-3,-56
5453,3902,U031,-56
5453,126941,RPMI-8226,-56
5426,9444,OVCAR-3,-56
5426,72466,M14,-56
5426,77082,EKVX,-56
5426,6252,CAKI-1,-56
104842,20279,TK10,-56
104842,444795,DU-145,-56
104842,36314,Hs-578-T,-56
104842,3902,Hs-578-T,-56
104842,123596,BT-549,-56
249332,6252,OVCAR-4,-56
249332,5453,COLO-205,-56
249332,126941,BT-549,-56
387447,667490,NCI-H522,-56
3011155,20279,SNB75,-56
3011155,20279,T47D,-56
3011155,657237,A498,-56
3011155,657237,NCI-H522,-56
3011155,4211,EKVX,-56
3011155,241902,A549,-56
3011155,2662,OVCAR-4,-56
3011155,126941,PC-3,-56
3011155,644241,COLO-205,-56
3011155,667490,HL-60,-56
3011155,667490,MDA-MB-468,-56
3011155,667490,UACC-257,-56
5311,444795,NCI-H226,-56
5311,36314,HCC2998,-56
5311,60749,SF268,-56
5311,148124,HL-60,-56
5311,6252,PC-3,-56
5311,644241,A498,-56
60953,77082,SN12C,-56
60953,457193,UACC-257,-56
60953,241902,ACHN,-56
60953,6252,OVCAR-3,-56
60953,3011155,HOP-92,-56
60953,2187,LOXIMVI,-56
60953,3902,T47D,-56
60953,123596,NCI-H522,-56
60953,644241,EKVX,-56
11683,4212,MDA-MB-231,-56
11683,216326,SK-OV-3,-56
11683,3950,K-562,-56
123631,216326,LOXIMVI,-56
104741,36314,CAKI-1,-56
104741,6252,MOLT-4,-56
104741,3902,OVCAR-4,-56
104741,123596,MDA-MB-231,-56
104741,644241,MCF7,-56
2187,20279,UACC-257,-56
2187,657237,Hs-578-T,-56
2187,2733525,HT-29,-56
2187,5394,OVCAR-3,-56
2187,119182,SN12C,-56
2187,104842,HCT-15,-56
2187,123596,SF295,-56
2187,123596,SK-MEL-28,-56
2187,644241,U031,-56
2187,5352062,A498,-56
2662,3902,RPMI-8226,-56
2662,126941,IGROV-1,-56
